"","subject_id","subject_language.x","survey_time","chrome","firefox","IE","safari","opera","other","don.t.know","headphones","speakers","earbuds","very.bad","bad","normal","good","very.good","distractions_yes","distractions_no","wireless","wired","very_slowly","slowly","tolerably_so","pretty_fast","no_loading_time","satisfaction","subject_language.y","X18.29yrs","X30.39yrs","X40.49yrs","X50.59yrs","X60.69yrs","more_than_69yrs","handedness_L","handedness_R","lang_other_target_no","lang_other_target_yes","other_lang_na","other_lang_native","other_lang_bcpdexp","other_lang_assezdexp","other_lang_unpeudexp","other_lang_trespeudexp","other_lang_comp_na","other_lang_comp_native","other_lang_presque_native","other_lang_avancee","other_lang_intermediare","other_lang_debutant","hear_vis_problems_yes","hear_vis_problems_no","troubles_de_lang_yes","troubles_de_lang_no","ling_course_yes","ling_course_no","phonet_course_yes","phonet_course_no","phonog_course_yes","phonog_course_no","subject_language","trial_type","tripletid","S.order","A_Order","RT","order","first_sound","second_sound","paid_attention","CORR_ANS","item_X","file_X","onset_X","offset_X","word_X","speaker_X","CV_X","context_X","phone_X","distance_OTH","CV_OTH","context_OTH","file_OTH","item_OTH","offset_OTH","onset_OTH","phone_OTH","speaker_OTH","word_OTH","distance_TGT","CV_TGT","context_TGT","file_TGT","item_TGT","offset_TGT","onset_TGT","phone_TGT","speaker_TGT","word_TGT","user_resp","corr_ans","user_corr","delta_dist_sub","delta_dist_div","log_delta_dist_div"
"1","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus83_B","orderSI=43","orderAI=14","0:6.9","14;",0,1,NA,"B","ewan_58","ewan.wav",174.5225,175.0425,"ATAH","ewan","C","A","t",5.34189688415539,"C","A","amelia_consonants.wav","amelia_consonants_28",75.17926,74.47714,"f","amelia","AFAH",4.89318788906241,"C","A","amelia_consonants.wav","amelia_consonants_10",26.41988,25.79256,"t","amelia","ATAH","B","B",1,-0.44870899509298,0.916001936236565,-0.0877368005148644
"2","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus87_B","orderSI=39","orderAI=15","0:5.7","15;",0,1,NA,"B","ewan_55","ewan.wav",166.2925,166.9025,"EEPEE","ewan","C","I","p",4.78624471313257,"C","I","amelia_consonants.wav","amelia_consonants_22",59.67452,58.98421,"k","amelia","EEKEE",4.60065817717705,"C","I","amelia_consonants.wav","amelia_consonants_7",18.54394,17.98056,"p","amelia","EEPEE","B","B",1,-0.18558653595552,0.961225021477422,-0.0395467439590305
"3","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus43_B","orderSI=51","orderAI=16","0:5.1","16;",0,1,NA,"B","ewan_25","ewan.wav",73.0025,73.8125,"HUHDAH","ewan","V","A","ʌ",5.69803631738779,"V","A","amelia_vowels.wav","amelia_vowels_18",47.1525,46.44523,"i","amelia","HEEDAH",4.21712873839122,"V","A","amelia_vowels.wav","amelia_vowels_25",67.6025,66.85124,"ʌ","amelia","HUHDAH","B","B",1,-1.48090757899657,0.740102116499763,-0.300967107034443
"4","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus86_B","orderSI=40","orderAI=17","0:11.5","17;",1,0,NA,"B","amelia_consonants_20","amelia_consonants.wav",53.0271,53.6525,"AKAH","amelia","C","A","k",5.05092946444963,"C","A","ewan.wav","ewan_50",153.4425,152.8525,"p","ewan","APAH",4.72520129120029,"C","A","ewan.wav","ewan_68",201.7625,201.2425,"k","ewan","AKAH","A","B",0,-0.32572817324934,0.935511240942496,-0.0666621173674465
"5","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus36_A","orderSI=58","orderAI=18","0:4.3","18;",1,0,NA,"A","amelia_vowels_41","amelia_vowels.wav",107.22875,107.96148,"WHODAH","amelia","V","A","u",5.20187483772057,"V","A","ewan.wav","ewan_10",29.4125,28.6807,"æ","ewan","HAEDAH",4.27155579521872,"V","A","ewan.wav","ewan_41",121.8625,121.1525,"u","ewan","WHODAH","A","A",1,-0.93031904250185,0.821156972913729,-0.197040990590306
"6","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus94_B","orderSI=32","orderAI=19","0:2.9","19;",0,1,NA,"B","amelia_consonants_22","amelia_consonants.wav",58.98421,59.67452,"EEKEE","amelia","C","I","k",5.9808650370908,"C","I","ewan.wav","ewan_87",255.0425,254.4625,"s","ewan","EESSEE",4.26172344904056,"C","I","ewan.wav","ewan_70",208.7325,208.1525,"k","ewan","EEKEE","B","B",1,-1.71914158805024,0.712559708773087,-0.338891568563716
"7","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus38_B","orderSI=56","orderAI=20","0:2.7","20;",1,0,NA,"B","ewan_22","ewan.wav",63.5825,64.2525,"HEEDI","ewan","V","I","i",4.21396716064081,"V","I","amelia_vowels.wav","amelia_vowels_37",97.7525,97.03204,"ʊ","amelia","HOODI",4.00241650720463,"V","I","amelia_vowels.wav","amelia_vowels_22",58.41293,57.64913,"i","amelia","HEEDI","A","B",0,-0.211550653436181,0.949797745124333,-0.051506216923068
"8","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus92_A","orderSI=34","orderAI=21","0:4.0","21;",0,1,NA,"A","amelia_consonants_42","amelia_consonants.wav",112.2325,112.9325,"ASHAH","amelia","C","A","ʃ",5.00549753917184,"C","A","ewan.wav","ewan_68",201.7625,201.2425,"k","ewan","AKAH",4.05922305779583,"C","A","ewan.wav","ewan_90",262.4725,261.8925,"ʃ","ewan","ASHAH","B","A",0,-0.94627448137601,0.810952962423677,-0.209545226026346
"9","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus90_B","orderSI=36","orderAI=22","0:4.7","22;",1,0,NA,"B","amelia_consonants_22","amelia_consonants.wav",58.98421,59.67452,"EEKEE","amelia","C","I","k",6.40665341827113,"C","I","ewan.wav","ewan_95",274.9925,274.4625,"ʃ","ewan","EESHEE",4.26172344904056,"C","I","ewan.wav","ewan_70",208.7325,208.1525,"k","ewan","EEKEE","A","B",0,-2.14492996923057,0.665202746395888,-0.407663402994966
"10","X_IHTYDKWOUB","English","0:26.7",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,78,"English",1,0,0,0,0,0,1,0,"1.0","0","0",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus34_B","orderSI=60","orderAI=23","0:6.3","23;",0,1,NA,"B","ewan_14","ewan.wav",40.24068,40.9225,"HAEDI","ewan","V","I","æ",5.34721754764497,"V","I","amelia_vowels.wav","amelia_vowels_45",117.88562,117.13683,"u","amelia","WHODI",3.55942647951652,"V","I","amelia_vowels.wav","amelia_vowels_14",36.2991,35.597,"æ","amelia","HAEDI","B","B",1,-1.78779106812845,0.665659559911522,-0.406976910438359
